Iteration,Individual,0,1,2
219,10,0.8,3.4,0.0
219,11,2.0,8.4,0.0
219,12,10.7,9.0,0.0
219,13,8.5,16.5,0.0
219,14,13.8,16.5,0.0
219,15,5.6,15.8,0.0
219,16,9.0,18.2,0.0
219,17,5.8,2.6,0.0
219,18,13.9,9.1,0.0
219,19,9.8,1.1,0.0
219,20,3.0,11.8,0.0
220,1,8.3,14.4,0.0
220,2,6.0,2.9,0.0
220,3,3.7,6.9,0.0
220,4,3.3,9.0,0.0
220,5,4.1,17.6,0.0
220,6,4.4,9.0,0.0
220,7,2.8,4.0,0.0
220,8,18.1,8.8,0.0
220,9,16.8,16.6,0.0
220,10,0.8,3.4,0.0
220,11,2.0,8.4,0.0
220,12,10.7,9.0,0.0
220,13,8.5,16.5,0.0
220,14,13.8,16.5,0.0
220,15,5.6,15.8,0.0
220,16,9.0,18.2,0.0
220,17,5.8,2.6,0.0
220,18,13.9,9.1,0.0
220,19,9.8,1.1,0.0
220,20,3.0,11.8,0.0
221,1,8.3,14.4,0.0
221,2,6.0,2.9,0.0
221,3,3.7,6.9,0.0
221,4,3.3,9.0,0.0
221,5,4.1,17.6,0.0
221,6,4.4,9.0,0.0
221,7,2.8,4.0,0.0
221,8,18.1,8.8,0.0
221,9,16.8,16.6,0.0
221,10,0.8,3.4,0.0
221,11,2.0,8.4,0.0
221,12,10.7,9.0,0.0
221,13,8.5,16.5,0.0
221,14,13.8,16.5,0.0
221,15,5.6,15.8,0.0
221,16,9.0,18.2,0.0
221,17,5.8,2.6,0.0
221,18,13.9,9.1,0.0
221,19,9.8,1.1,0.0
221,20,3.0,11.8,0.0
222,1,8.3,14.4,0.0
222,2,6.0,2.9,0.0
222,3,3.7,6.9,0.0
222,4,3.3,9.0,0.0
222,5,4.1,17.6,0.0
222,6,4.4,9.0,0.0
222,7,2.8,4.0,0.0
222,8,18.1,8.8,0.0
222,9,16.8,16.6,0.0
222,10,0.8,3.4,0.0
222,11,2.0,8.4,0.0
222,12,10.7,9.0,0.0
222,13,8.5,16.5,0.0
222,14,13.8,16.5,0.0
222,15,5.6,15.8,0.0
222,16,9.0,18.2,0.0
222,17,5.8,2.6,0.0
222,18,13.9,9.1,0.0
222,19,9.8,1.1,0.0
222,20,3.0,11.8,0.0
223,1,8.3,14.4,0.0
223,2,6.0,2.9,0.0
223,3,3.7,6.9,0.0
223,4,3.3,9.0,0.0
223,5,4.1,17.6,0.0
223,6,4.4,9.0,0.0
223,7,2.8,4.0,0.0
223,8,18.1,8.8,0.0
223,9,16.8,16.6,0.0
223,10,0.8,3.4,0.0
223,11,2.0,8.4,0.0
223,12,10.7,9.0,0.0
223,13,8.5,16.5,0.0
223,14,13.8,16.5,0.0
223,15,5.6,15.8,0.0
223,16,9.0,18.2,0.0
223,17,5.8,2.6,0.0
223,18,13.9,9.1,0.0
223,19,9.8,1.1,0.0
223,20,3.0,11.8,0.0
224,1,8.3,14.4,0.0
224,2,6.0,2.9,0.0
224,3,3.7,6.9,0.0
224,4,3.3,9.0,0.0
224,5,4.1,17.6,0.0
224,6,4.4,9.0,0.0
224,7,2.8,4.0,0.0
224,8,18.1,8.8,0.0
224,9,16.8,16.6,0.0
224,10,0.8,3.4,0.0
224,11,2.0,8.4,0.0
224,12,10.7,9.0,0.0
224,13,8.5,16.5,0.0
224,14,13.8,16.5,0.0
224,15,5.6,15.8,0.0
224,16,9.0,18.2,0.0
224,17,5.8,2.6,0.0
224,18,13.9,9.1,0.0
224,19,9.8,1.1,0.0
224,20,3.0,11.8,0.0
225,1,8.3,14.4,0.0
225,2,6.0,2.9,0.0
225,3,3.7,6.9,0.0
225,4,3.3,9.0,0.0
225,5,4.1,17.6,0.0
225,6,4.4,9.0,0.0
225,7,2.8,4.0,0.0
225,8,18.1,8.8,0.0
225,9,16.8,16.6,0.0
225,10,0.8,3.4,0.0
225,11,2.0,8.4,0.0
225,12,10.7,9.0,0.0
225,13,8.5,16.5,0.0
225,14,13.8,16.5,0.0
225,15,5.6,15.8,0.0
225,16,9.0,18.2,0.0
225,17,5.8,2.6,0.0
225,18,13.9,9.1,0.0
225,19,9.8,1.1,0.0
225,20,3.0,11.8,0.0
226,1,8.3,14.4,0.0
226,2,6.0,2.9,0.0
226,3,3.7,6.9,0.0
226,4,3.3,9.0,0.0
226,5,4.1,17.6,0.0
226,6,4.4,9.0,0.0
226,7,2.8,4.0,0.0
226,8,18.1,8.8,0.0
226,9,16.8,16.6,0.0
226,10,0.8,3.4,0.0
226,11,2.0,8.4,0.0
226,12,10.7,9.0,0.0
226,13,8.5,16.5,0.0
226,14,13.8,16.5,0.0
226,15,5.6,15.8,0.0
226,16,9.0,18.2,0.0
226,17,5.8,2.6,0.0
226,18,13.9,9.1,0.0
226,19,9.8,1.1,0.0
226,20,3.0,11.8,0.0
227,1,8.3,14.4,0.0
227,2,6.0,2.9,0.0
227,3,3.7,6.9,0.0
227,4,3.3,9.0,0.0
227,5,4.1,17.6,0.0
227,6,4.4,9.0,0.0
227,7,2.8,4.0,0.0
227,8,18.1,8.8,0.0
227,9,16.8,16.6,0.0
227,10,0.8,3.4,0.0
227,11,2.0,8.4,0.0
227,12,10.7,9.0,0.0
227,13,8.5,16.5,0.0
227,14,13.8,16.5,0.0
227,15,5.6,15.8,0.0
227,16,9.0,18.2,0.0
227,17,5.8,2.6,0.0
227,18,13.9,9.1,0.0
227,19,9.8,1.1,0.0
227,20,3.0,11.8,0.0
228,1,8.3,14.4,0.0
228,2,6.0,2.9,0.0
228,3,3.7,6.9,0.0
228,4,3.3,9.0,0.0
228,5,4.1,17.6,0.0
228,6,4.4,9.0,0.0
228,7,2.8,4.0,0.0
228,8,18.1,8.8,0.0
228,9,16.8,16.6,0.0
228,10,0.8,3.4,0.0
228,11,2.0,8.4,0.0
228,12,10.7,9.0,0.0
228,13,8.5,16.5,0.0
228,14,13.8,16.5,0.0
228,15,5.6,15.8,0.0
228,16,9.0,18.2,0.0
228,17,5.8,2.6,0.0
228,18,13.9,9.1,0.0
228,19,9.8,1.1,0.0
228,20,3.0,11.8,0.0
229,1,8.3,14.4,0.0
229,2,6.0,2.9,0.0
229,3,3.7,6.9,0.0
229,4,3.3,9.0,0.0
229,5,4.1,17.6,0.0
229,6,4.4,9.0,0.0
229,7,2.8,4.0,0.0
229,8,18.1,8.8,0.0
229,9,16.8,16.6,0.0
229,10,0.8,3.4,0.0
229,11,2.0,8.4,0.0
229,12,10.7,9.0,0.0
229,13,8.5,16.5,0.0
229,14,13.8,16.5,0.0
229,15,5.6,15.8,0.0
229,16,9.0,18.2,0.0
229,17,5.8,2.6,0.0
229,18,13.9,9.1,0.0
229,19,9.8,1.1,0.0
229,20,3.0,11.8,0.0
230,1,8.3,14.4,0.0
230,2,6.0,2.9,0.0
230,3,3.7,6.9,0.0
230,4,3.3,9.0,0.0
230,5,4.1,17.6,0.0
230,6,4.4,9.0,0.0
230,7,2.8,4.0,0.0
230,8,18.1,8.8,0.0
230,9,16.8,16.6,0.0
230,10,0.8,3.4,0.0
230,11,2.0,8.4,0.0
230,12,10.7,9.0,0.0
230,13,8.5,16.5,0.0
230,14,13.8,16.5,0.0
230,15,5.6,15.8,0.0
230,16,9.0,18.2,0.0
230,17,5.8,2.6,0.0
230,18,13.9,9.1,0.0
230,19,9.8,1.1,0.0
230,20,3.0,11.8,0.0
231,1,8.3,14.4,0.0
231,2,6.0,2.9,0.0
231,3,3.7,6.9,0.0
231,4,3.3,9.0,0.0
231,5,4.1,17.6,0.0
231,6,4.4,9.0,0.0
231,7,2.8,4.0,0.0
231,8,18.1,8.8,0.0
231,9,16.8,16.6,0.0
231,10,0.8,3.4,0.0
231,11,2.0,8.4,0.0
231,12,10.7,9.0,0.0
231,13,8.5,16.5,0.0
231,14,13.8,16.5,0.0
231,15,5.6,15.8,0.0
231,16,9.0,18.2,0.0
231,17,5.8,2.6,0.0
231,18,13.9,9.1,0.0
231,19,9.8,1.1,0.0
231,20,3.0,11.8,0.0
232,1,8.3,14.4,0.0
232,2,6.0,2.9,0.0
232,3,3.7,6.9,0.0
232,4,3.3,9.0,0.0
232,5,4.1,17.6,0.0
232,6,4.4,9.0,0.0
232,7,2.8,4.0,0.0
232,8,18.1,8.8,0.0
232,9,16.8,16.6,0.0
232,10,0.8,3.4,0.0
232,11,2.0,8.4,0.0
232,12,10.7,9.0,0.0
232,13,8.5,16.5,0.0
232,14,13.8,16.5,0.0
232,15,5.6,15.8,0.0
232,16,9.0,18.2,0.0
232,17,5.8,2.6,0.0
232,18,13.9,9.1,0.0
232,19,9.8,1.1,0.0
232,20,3.0,11.8,0.0
233,1,8.3,14.4,0.0
233,2,6.0,2.9,0.0
233,3,3.7,6.9,0.0
233,4,3.3,9.0,0.0
233,5,4.1,17.6,0.0
233,6,4.4,9.0,0.0
233,7,2.8,4.0,0.0
233,8,18.1,8.8,0.0
233,9,16.8,16.6,0.0
233,10,0.8,3.4,0.0
233,11,2.0,8.4,0.0
233,12,10.7,9.0,0.0
233,13,8.5,16.5,0.0
233,14,13.8,16.5,0.0
233,15,5.6,15.8,0.0
233,16,9.0,18.2,0.0
233,17,5.8,2.6,0.0
233,18,13.9,9.1,0.0
233,19,9.8,1.1,0.0
233,20,3.0,11.8,0.0
234,1,8.3,14.4,0.0
234,2,6.0,2.9,0.0
234,3,3.7,6.9,0.0
234,4,3.3,9.0,0.0
234,5,4.1,17.6,0.0
234,6,4.4,9.0,0.0
234,7,2.8,4.0,0.0
234,8,18.1,8.8,0.0
234,9,16.8,16.6,0.0
234,10,0.8,3.4,0.0
234,11,2.0,8.4,0.0
234,12,10.7,9.0,0.0
234,13,8.5,16.5,0.0
234,14,13.8,16.5,0.0
234,15,5.6,15.8,0.0
234,16,9.0,18.2,0.0
234,17,5.8,2.6,0.0
234,18,13.9,9.1,0.0
234,19,9.8,1.1,0.0
234,20,3.0,11.8,0.0
235,1,8.3,14.4,0.0
235,2,6.0,2.9,0.0
235,3,3.7,6.9,0.0
235,4,3.3,9.0,0.0
235,5,4.1,17.6,0.0
235,6,4.4,9.0,0.0
235,7,2.8,4.0,0.0
235,8,18.1,8.8,0.0
235,9,16.8,16.6,0.0
235,10,0.8,3.4,0.0
235,11,2.0,8.4,0.0
235,12,10.7,9.0,0.0
235,13,8.5,16.5,0.0
235,14,13.8,16.5,0.0
235,15,5.6,15.8,0.0
235,16,9.0,18.2,0.0
235,17,5.8,2.6,0.0
235,18,13.9,9.1,0.0
235,19,9.8,1.1,0.0
235,20,3.0,11.8,0.0
236,1,8.3,14.4,0.0
236,2,6.0,2.9,0.0
236,3,3.7,6.9,0.0
236,4,3.3,9.0,0.0
236,5,4.1,17.6,0.0
236,6,4.4,9.0,0.0
236,7,2.8,4.0,0.0
236,8,18.1,8.8,0.0
236,9,16.8,16.6,0.0
236,10,0.8,3.4,0.0
236,11,2.0,8.4,0.0
236,12,10.7,9.0,0.0
236,13,8.5,16.5,0.0
236,14,13.8,16.5,0.0
236,15,5.6,15.8,0.0
236,16,9.0,18.2,0.0
236,17,5.8,2.6,0.0
236,18,13.9,9.1,0.0
236,19,9.8,1.1,0.0
236,20,3.0,11.8,0.0
237,1,8.3,14.4,0.0
237,2,6.0,2.9,0.0
237,3,3.7,6.9,0.0
237,4,3.3,9.0,0.0
237,5,4.1,17.6,0.0
237,6,4.4,9.0,0.0
237,7,2.8,4.0,0.0
237,8,18.1,8.8,0.0
237,9,16.8,16.6,0.0
237,10,0.8,3.4,0.0
237,11,2.0,8.4,0.0
237,12,10.7,9.0,0.0
237,13,8.5,16.5,0.0
237,14,13.8,16.5,0.0
237,15,5.6,15.8,0.0
237,16,9.0,18.2,0.0
237,17,5.8,2.6,0.0
237,18,13.9,9.1,0.0
237,19,9.8,1.1,0.0
237,20,3.0,11.8,0.0
238,1,8.3,14.4,0.0
238,2,6.0,2.9,0.0
238,3,3.7,6.9,0.0
238,4,3.3,9.0,0.0
238,5,4.1,17.6,0.0
238,6,4.4,9.0,0.0
238,7,2.8,4.0,0.0
238,8,18.1,8.8,0.0
238,9,16.8,16.6,0.0
238,10,0.8,3.4,0.0
238,11,2.0,8.4,0.0
238,12,10.7,9.0,0.0
238,13,8.5,16.5,0.0
238,14,13.8,16.5,0.0
238,15,5.6,15.8,0.0
238,16,9.0,18.2,0.0
238,17,5.8,2.6,0.0
238,18,13.9,9.1,0.0
238,19,9.8,1.1,0.0
238,20,3.0,11.8,0.0
239,1,8.3,14.4,0.0
239,2,6.0,2.9,0.0
239,3,3.7,6.9,0.0
239,4,3.3,9.0,0.0
239,5,4.1,17.6,0.0
239,6,4.4,9.0,0.0
239,7,2.8,4.0,0.0
239,8,18.1,8.8,0.0
239,9,16.8,16.6,0.0
239,10,0.8,3.4,0.0
239,11,2.0,8.4,0.0
239,12,10.7,9.0,0.0
239,13,8.5,16.5,0.0
239,14,13.8,16.5,0.0
239,15,5.6,15.8,0.0
239,16,9.0,18.2,0.0
239,17,5.8,2.6,0.0
239,18,13.9,9.1,0.0
239,19,9.8,1.1,0.0
239,20,3.0,11.8,0.0
240,1,8.3,14.4,0.0
240,2,6.0,2.9,0.0
240,3,3.7,6.9,0.0
240,4,3.3,9.0,0.0
240,5,4.1,17.6,0.0
240,6,4.4,9.0,0.0
240,7,2.8,4.0,0.0
240,8,18.1,8.8,0.0
240,9,16.8,16.6,0.0
240,10,0.8,3.4,0.0
240,11,2.0,8.4,0.0
240,12,10.7,9.0,0.0
240,13,8.5,16.5,0.0
240,14,13.8,16.5,0.0
240,15,5.6,15.8,0.0
240,16,9.0,18.2,0.0
240,17,5.8,2.6,0.0
240,18,13.9,9.1,0.0
240,19,9.8,1.1,0.0
240,20,3.0,11.8,0.0
241,1,8.3,14.4,0.0
241,2,6.0,2.9,0.0
241,3,3.7,6.9,0.0
241,4,3.3,9.0,0.0
241,5,4.1,17.6,0.0
241,6,4.4,9.0,0.0
241,7,2.8,4.0,0.0
241,8,18.1,8.8,0.0
241,9,16.8,16.6,0.0
241,10,0.8,3.4,0.0
241,11,2.0,8.4,0.0
241,12,10.7,9.0,0.0
241,13,8.5,16.5,0.0
241,14,13.8,16.5,0.0
241,15,5.6,15.8,0.0
241,16,9.0,18.2,0.0
241,17,5.8,2.6,0.0
241,18,13.9,9.1,0.0
241,19,9.8,1.1,0.0
241,20,3.0,11.8,0.0
242,1,8.3,14.4,0.0
242,2,6.0,2.9,0.0
242,3,3.7,6.9,0.0
242,4,3.3,9.0,0.0
242,5,4.1,17.6,0.0
242,6,4.4,9.0,0.0
242,7,2.8,4.0,0.0
242,8,18.1,8.8,0.0
242,9,16.8,16.6,0.0
242,10,0.8,3.4,0.0
242,11,2.0,8.4,0.0
242,12,10.7,9.0,0.0
242,13,8.5,16.5,0.0
242,14,13.8,16.5,0.0
242,15,5.6,15.8,0.0
242,16,9.0,18.2,0.0
242,17,5.8,2.6,0.0
242,18,13.9,9.1,0.0
242,19,9.8,1.1,0.0
242,20,3.0,11.8,0.0
243,1,8.3,14.4,0.0
243,2,6.0,2.9,0.0
243,3,3.7,6.9,0.0
243,4,3.3,9.0,0.0
243,5,4.1,17.6,0.0
243,6,4.4,9.0,0.0
243,7,2.8,4.0,0.0
243,8,18.1,8.8,0.0
243,9,16.8,16.6,0.0
243,10,0.8,3.4,0.0
243,11,2.0,8.4,0.0
243,12,10.7,9.0,0.0
243,13,8.5,16.5,0.0
243,14,13.8,16.5,0.0
243,15,5.6,15.8,0.0
243,16,9.0,18.2,0.0
243,17,5.8,2.6,0.0
243,18,13.9,9.1,0.0
243,19,9.8,1.1,0.0
243,20,3.0,11.8,0.0
244,1,8.3,14.4,0.0
244,2,6.0,2.9,0.0
244,3,3.7,6.9,0.0
244,4,3.3,9.0,0.0
244,5,4.1,17.6,0.0
244,6,4.4,9.0,0.0
244,7,2.8,4.0,0.0
244,8,18.1,8.8,0.0
244,9,16.8,16.6,0.0
244,10,0.8,3.4,0.0
244,11,2.0,8.4,0.0
244,12,10.7,9.0,0.0
244,13,8.5,16.5,0.0
244,14,13.8,16.5,0.0
244,15,5.6,15.8,0.0
244,16,9.0,18.2,0.0
244,17,5.8,2.6,0.0
244,18,13.9,9.1,0.0
244,19,9.8,1.1,0.0
244,20,3.0,11.8,0.0
245,1,8.3,14.4,0.0
245,2,6.0,2.9,0.0
245,3,3.7,6.9,0.0
245,4,3.3,9.0,0.0
245,5,4.1,17.6,0.0
245,6,4.4,9.0,0.0
245,7,2.8,4.0,0.0
245,8,18.1,8.8,0.0
245,9,16.8,16.6,0.0
245,10,0.8,3.4,0.0
245,11,2.0,8.4,0.0
245,12,10.7,9.0,0.0
245,13,8.5,16.5,0.0
245,14,13.8,16.5,0.0
245,15,5.6,15.8,0.0
245,16,9.0,18.2,0.0
245,17,5.8,2.6,0.0
245,18,13.9,9.1,0.0
245,19,9.8,1.1,0.0
245,20,3.0,11.8,0.0
246,1,8.3,14.4,0.0
246,2,6.0,2.9,0.0
246,3,3.7,6.9,0.0
246,4,3.3,9.0,0.0
246,5,4.1,17.6,0.0
246,6,4.4,9.0,0.0
246,7,2.8,4.0,0.0
246,8,18.1,8.8,0.0
246,9,16.8,16.6,0.0
246,10,0.8,3.4,0.0
246,11,2.0,8.4,0.0
246,12,10.7,9.0,0.0
246,13,8.5,16.5,0.0
246,14,13.8,16.5,0.0
246,15,5.6,15.8,0.0
246,16,9.0,18.2,0.0
246,17,5.8,2.6,0.0
246,18,13.9,9.1,0.0
246,19,9.8,1.1,0.0
246,20,3.0,11.8,0.0
247,1,8.3,14.4,0.0
247,2,6.0,2.9,0.0
247,3,3.7,6.9,0.0
247,4,3.3,9.0,0.0
247,5,4.1,17.6,0.0
247,6,4.4,9.0,0.0
247,7,2.8,4.0,0.0
247,8,18.1,8.8,0.0
247,9,16.8,16.6,0.0
247,10,0.8,3.4,0.0
247,11,2.0,8.4,0.0
247,12,10.7,9.0,0.0
247,13,8.5,16.5,0.0
247,14,13.8,16.5,0.0
247,15,5.6,15.8,0.0
247,16,9.0,18.2,0.0
247,17,5.8,2.6,0.0
247,18,13.9,9.1,0.0
247,19,9.8,1.1,0.0
247,20,3.0,11.8,0.0
248,1,8.3,14.4,0.0
248,2,6.0,2.9,0.0
248,3,3.7,6.9,0.0
248,4,3.3,9.0,0.0
248,5,4.1,17.6,0.0
248,6,4.4,9.0,0.0
248,7,2.8,4.0,0.0
248,8,18.1,8.8,0.0
248,9,16.8,16.6,0.0
248,10,0.8,3.4,0.0
248,11,2.0,8.4,0.0
248,12,10.7,9.0,0.0
248,13,8.5,16.5,0.0
248,14,13.8,16.5,0.0
248,15,5.6,15.8,0.0
248,16,9.0,18.2,0.0
248,17,5.8,2.6,0.0
248,18,13.9,9.1,0.0
248,19,9.8,1.1,0.0
248,20,3.0,11.8,0.0
249,1,8.3,14.4,0.0
249,2,6.0,2.9,0.0
249,3,3.7,6.9,0.0
249,4,3.3,9.0,0.0
249,5,4.1,17.6,0.0
249,6,4.4,9.0,0.0
249,7,2.8,4.0,0.0
249,8,18.1,8.8,0.0
249,9,16.8,16.6,0.0
249,10,0.8,3.4,0.0
249,11,2.0,8.4,0.0
249,12,10.7,9.0,0.0
249,13,8.5,16.5,0.0
249,14,13.8,16.5,0.0
249,15,5.6,15.8,0.0
249,16,9.0,18.2,0.0
249,17,5.8,2.6,0.0
249,18,13.9,9.1,0.0
249,19,9.8,1.1,0.0
249,20,3.0,11.8,0.0
250,1,8.3,14.4,0.0
250,2,6.0,2.9,0.0
250,3,3.7,6.9,0.0
250,4,3.3,9.0,0.0
250,5,4.1,17.6,0.0
250,6,4.4,9.0,0.0
250,7,2.8,4.0,0.0
250,8,18.1,8.8,0.0
250,9,16.8,16.6,0.0
250,10,0.8,3.4,0.0
250,11,2.0,8.4,0.0
250,12,10.7,9.0,0.0
250,13,8.5,16.5,0.0
250,14,13.8,16.5,0.0
250,15,5.6,15.8,0.0
250,16,9.0,18.2,0.0
250,17,5.8,2.6,0.0
250,18,13.9,9.1,0.0
250,19,9.8,1.1,0.0
250,20,3.0,11.8,0.0
251,1,8.3,14.4,0.0
251,2,6.0,2.9,0.0
251,3,3.7,6.9,0.0
251,4,3.3,9.0,0.0
251,5,4.1,17.6,0.0
251,6,4.4,9.0,0.0
251,7,2.8,4.0,0.0
251,8,18.1,8.8,0.0
251,9,16.8,16.6,0.0
251,10,0.8,3.4,0.0
251,11,2.0,8.4,0.0
251,12,10.7,9.0,0.0
251,13,8.5,16.5,0.0
251,14,13.8,16.5,0.0
251,15,5.6,15.8,0.0
251,16,9.0,18.2,0.0
251,17,5.8,2.6,0.0
251,18,13.9,9.1,0.0
251,19,9.8,1.1,0.0
251,20,3.0,11.8,0.0
252,1,8.3,14.4,0.0
252,2,6.0,2.9,0.0
252,3,3.7,6.9,0.0
252,4,3.3,9.0,0.0
252,5,4.1,17.6,0.0
252,6,4.4,9.0,0.0
252,7,2.8,4.0,0.0
252,8,18.1,8.8,0.0
252,9,16.8,16.6,0.0
252,10,0.8,3.4,0.0
252,11,2.0,8.4,0.0
252,12,10.7,9.0,0.0
252,13,8.5,16.5,0.0
252,14,13.8,16.5,0.0
252,15,5.6,15.8,0.0
252,16,9.0,18.2,0.0
252,17,5.8,2.6,0.0
252,18,13.9,9.1,0.0
252,19,9.8,1.1,0.0
252,20,3.0,11.8,0.0
253,1,8.3,14.4,0.0
253,2,6.0,2.9,0.0
253,3,3.7,6.9,0.0
253,4,3.3,9.0,0.0
253,5,4.1,17.6,0.0
253,6,4.4,9.0,0.0
253,7,2.8,4.0,0.0
253,8,18.1,8.8,0.0
253,9,16.8,16.6,0.0
253,10,0.8,3.4,0.0
253,11,2.0,8.4,0.0
253,12,10.7,9.0,0.0
253,13,8.5,16.5,0.0
253,14,13.8,16.5,0.0
253,15,5.6,15.8,0.0
253,16,9.0,18.2,0.0
253,17,5.8,2.6,0.0
253,18,13.9,9.1,0.0
253,19,9.8,1.1,0.0
253,20,3.0,11.8,0.0
254,1,8.3,14.4,0.0
254,2,6.0,2.9,0.0
254,3,3.7,6.9,0.0
254,4,3.3,9.0,0.0
254,5,4.1,17.6,0.0
254,6,4.4,9.0,0.0
254,7,2.8,4.0,0.0
254,8,18.1,8.8,0.0
254,9,16.8,16.6,0.0
254,10,0.8,3.4,0.0
254,11,2.0,8.4,0.0
254,12,10.7,9.0,0.0
254,13,8.5,16.5,0.0
254,14,13.8,16.5,0.0
254,15,5.6,15.8,0.0
254,16,9.0,18.2,0.0
254,17,5.8,2.6,0.0
254,18,13.9,9.1,0.0
254,19,9.8,1.1,0.0
254,20,3.0,11.8,0.0
255,1,8.3,14.4,0.0
255,2,6.0,2.9,0.0
255,3,3.7,6.9,0.0
255,4,3.3,9.0,0.0
255,5,4.1,17.6,0.0
255,6,4.4,9.0,0.0
255,7,2.8,4.0,0.0
255,8,18.1,8.8,0.0
255,9,16.8,16.6,0.0
255,10,0.8,3.4,0.0
255,11,2.0,8.4,0.0
255,12,10.7,9.0,0.0
255,13,8.5,16.5,0.0
255,14,13.8,16.5,0.0
255,15,5.6,15.8,0.0
255,16,9.0,18.2,0.0
255,17,5.8,2.6,0.0
255,18,13.9,9.1,0.0
255,19,9.8,1.1,0.0
255,20,3.0,11.8,0.0
256,1,8.3,14.4,0.0
256,2,6.0,2.9,0.0
256,3,3.7,6.9,0.0
256,4,3.3,9.0,0.0
256,5,4.1,17.6,0.0
256,6,4.4,9.0,0.0
256,7,2.8,4.0,0.0
256,8,18.1,8.8,0.0
256,9,16.8,16.6,0.0
256,10,0.8,3.4,0.0
256,11,2.0,8.4,0.0
256,12,10.7,9.0,0.0
256,13,8.5,16.5,0.0
256,14,13.8,16.5,0.0
256,15,5.6,15.8,0.0
256,16,9.0,18.2,0.0
256,17,5.8,2.6,0.0
256,18,13.9,9.1,0.0
256,19,9.8,1.1,0.0
256,20,3.0,11.8,0.0
257,1,8.3,14.4,0.0
257,2,6.0,2.9,0.0
257,3,3.7,6.9,0.0
257,4,3.3,9.0,0.0
257,5,4.1,17.6,0.0
257,6,4.4,9.0,0.0
257,7,2.8,4.0,0.0
257,8,18.1,8.8,0.0
257,9,16.8,16.6,0.0
257,10,0.8,3.4,0.0
257,11,2.0,8.4,0.0
257,12,10.7,9.0,0.0
257,13,8.5,16.5,0.0
257,14,13.8,16.5,0.0
257,15,5.6,15.8,0.0
257,16,9.0,18.2,0.0
257,17,5.8,2.6,0.0
257,18,13.9,9.1,0.0
257,19,9.8,1.1,0.0
257,20,3.0,11.8,0.0
258,1,8.3,14.4,0.0
258,2,6.0,2.9,0.0
258,3,3.7,6.9,0.0
258,4,3.3,9.0,0.0
258,5,4.1,17.6,0.0
258,6,4.4,9.0,0.0
258,7,2.8,4.0,0.0
258,8,18.1,8.8,0.0
258,9,16.8,16.6,0.0
258,10,0.8,3.4,0.0
258,11,2.0,8.4,0.0
258,12,10.7,9.0,0.0
258,13,8.5,16.5,0.0
258,14,13.8,16.5,0.0
258,15,5.6,15.8,0.0
258,16,9.0,18.2,0.0
258,17,5.8,2.6,0.0
258,18,13.9,9.1,0.0
258,19,9.8,1.1,0.0
258,20,3.0,11.8,0.0
259,1,8.3,14.4,0.0
259,2,6.0,2.9,0.0
259,3,3.7,6.9,0.0
259,4,3.3,9.0,0.0
259,5,4.1,17.6,0.0
259,6,4.4,9.0,0.0
259,7,2.8,4.0,0.0
259,8,18.1,8.8,0.0
259,9,16.8,16.6,0.0
259,10,0.8,3.4,0.0
259,11,2.0,8.4,0.0
259,12,10.7,9.0,0.0
259,13,8.5,16.5,0.0
259,14,13.8,16.5,0.0
259,15,5.6,15.8,0.0
259,16,9.0,18.2,0.0
259,17,5.8,2.6,0.0
259,18,13.9,9.1,0.0
259,19,9.8,1.1,0.0
259,20,3.0,11.8,0.0
260,1,8.3,14.4,0.0
260,2,6.0,2.9,0.0
260,3,3.7,6.9,0.0
260,4,3.3,9.0,0.0
260,5,4.1,17.6,0.0
260,6,4.4,9.0,0.0
260,7,2.8,4.0,0.0
260,8,18.1,8.8,0.0
260,9,16.8,16.6,0.0
260,10,0.8,3.4,0.0
260,11,2.0,8.4,0.0
260,12,10.7,9.0,0.0
260,13,8.5,16.5,0.0
260,14,13.8,16.5,0.0
260,15,5.6,15.8,0.0
260,16,9.0,18.2,0.0
260,17,5.8,2.6,0.0
260,18,13.9,9.1,0.0
260,19,9.8,1.1,0.0
260,20,3.0,11.8,0.0
261,1,8.3,14.4,0.0
261,2,6.0,2.9,0.0
261,3,3.7,6.9,0.0
261,4,3.3,9.0,0.0
261,5,4.1,17.6,0.0
261,6,4.4,9.0,0.0
261,7,2.8,4.0,0.0
261,8,18.1,8.8,0.0
261,9,16.8,16.6,0.0
261,10,0.8,3.4,0.0
261,11,2.0,8.4,0.0
261,12,10.7,9.0,0.0
261,13,8.5,16.5,0.0
261,14,13.8,16.5,0.0
261,15,5.6,15.8,0.0
261,16,9.0,18.2,0.0
261,17,5.8,2.6,0.0
261,18,13.9,9.1,0.0
261,19,9.8,1.1,0.0
261,20,3.0,11.8,0.0
262,1,8.3,14.4,0.0
262,2,6.0,2.9,0.0
262,3,3.7,6.9,0.0
262,4,3.3,9.0,0.0
262,5,4.1,17.6,0.0
262,6,4.4,9.0,0.0
262,7,2.8,4.0,0.0
262,8,18.1,8.8,0.0
262,9,16.8,16.6,0.0
262,10,0.8,3.4,0.0
262,11,2.0,8.4,0.0
262,12,10.7,9.0,0.0
262,13,8.5,16.5,0.0
262,14,13.8,16.5,0.0
262,15,5.6,15.8,0.0
262,16,9.0,18.2,0.0
262,17,5.8,2.6,0.0
262,18,13.9,9.1,0.0
262,19,9.8,1.1,0.0
262,20,3.0,11.8,0.0
263,1,8.3,14.4,0.0
263,2,6.0,2.9,0.0
263,3,3.7,6.9,0.0
